query_id,queries,passages,labels
8bda7c64-5aa1-4f01-bf24-59538f44a3de,What is the current trend in the performance of the top companies in the packaging and testing sector compared to other segments of the semiconductor industry chain?,"第三代半导体材料主要以碳化硅(SiC)、氮化镓(GaN)、氧化锌(ZnO)、金刚石、氮化铝（AlN）为代表的宽禁带半导体材料。

图片

资料来源：资产信息网 千际投行

禁带宽度决定发射光的波长，禁带宽度越大发射光波长越短；禁带宽度越小发射光波长越长。其它参数数值越高，半导体性能越好。电子迁移速率决定半导体低压条件下的高频工作性能，饱和速率决定半导体高条件下的高频工作性能。",0
8bda7c64-5aa1-4f01-bf24-59538f44a3de,What is the current trend in the performance of the top companies in the packaging and testing sector compared to other segments of the semiconductor industry chain?,下游应用市场的需求变动对半导体分立器件行业的发展具有较大的牵引及驱动作用。近年来，受益于国家经济刺激政策的实施以及新能源、新技术的应用，下游最终产品的市场需求保持着良好的增长态势，从而为半导体分立器件行业的发展提供了广阔的市场空间。,0
8bda7c64-5aa1-4f01-bf24-59538f44a3de,What is the current trend in the performance of the top companies in the packaging and testing sector compared to other segments of the semiconductor industry chain?,"例如一条16nm先进制程的半导体代工厂投资额高达120-150亿美元，全球将只有Intel、台积电、三星这三家企业可以承担如此巨大的资本开支，其他企业已无力跟进，先进制造产能将快速集中。

图 全球半导体销售额

图片资料来源：资产信息网 千际投行 Choice

在半导体行业当中，半导体材料是此行业的支撑业。半导体材料是指导电率介于金属和绝缘体之间材料。半导体材料的电阻率在1mΩ•cm～1GΩ•cm之间，一般情况下其电导率随温度的升高而增大。",0
f1f88990-727e-47a9-97f6-5b7919647a4a,根据上述信息，你认为公司在哪些领域实现了营收增长？,"98亿元，其中，当期汇兑损失造成净利润减少约2.03亿元，剔除该因素，上半年公司净利润为正。通富微电介绍，全球半导体市场疲软,下游需求复苏不及预期，导致封测环节业务承压,公司传统业务亦受到较大影响。作为应对，公司调整产品布局，在高性能计算、新能源、汽车电子、存储、显示驱动等领域实现营收增长，积极推动Chiplet（芯粒）市场化应用,实现了规模性量产。",1
f1f88990-727e-47a9-97f6-5b7919647a4a,根据上述信息，你认为公司在哪些领域实现了营收增长？,"第三代半导体材料主要以碳化硅(SiC)、氮化镓(GaN)、氧化锌(ZnO)、金刚石、氮化铝（AlN）为代表的宽禁带半导体材料。

图片

资料来源：资产信息网 千际投行

禁带宽度决定发射光的波长，禁带宽度越大发射光波长越短；禁带宽度越小发射光波长越长。其它参数数值越高，半导体性能越好。电子迁移速率决定半导体低压条件下的高频工作性能，饱和速率决定半导体高条件下的高频工作性能。",0
f1f88990-727e-47a9-97f6-5b7919647a4a,根据上述信息，你认为公司在哪些领域实现了营收增长？,这个比例说明企业会根据销售额来制定资本支出计划，未来行业的销售额仍将继续成长，我们认为行业的资本支出仍然将不断成长。而小型企业因为投入较少拖慢研发，会渐渐被淘汰，大的企业会越来越有优势，行业集中度会不断提高。单一的小企业很难与行业巨头抗争，需要国家层面的统一建设，才能打破现有的行业格局。,0
f1f88990-727e-47a9-97f6-5b7919647a4a,根据上述信息，你认为公司在哪些领域实现了营收增长？,"半导体产品的工艺和制造技术难度高、技术研发周期较长，这需要长时间的技术积累，短时间的高速增长难以实现技术赶超。受摩尔定律的约束，每个厂商都会持续推动创新，半导体的投资额最近几年也不断突破更高的水平。

据Gartner数据，2017年全球半导体资本支出为970亿美金，创过去5年新高。Gartner预计，2018、2019年全球半导体资本支出将分别增长9.0%和5.0%，资本支出金额分别为1057.3亿美元和1110亿美元。",0
f1f88990-727e-47a9-97f6-5b7919647a4a,根据上述信息，你认为公司在哪些领域实现了营收增长？,"前不久，刚刚结束访华行程的美商务部长雷蒙多宣称将继续向中国出售芯片，但美国“永远不会向中国出售最强大的芯片”。美国是否能凭一己之力改变半导体行业生态？带着这一问题，谭主找美国半导体行业协会总裁约翰·诺伊弗聊了聊。
近期的市场上，半导体板块看起来美，爱起来也累，今天涨，明天跌，到底能不能接呢？",0
badec797-9071-4bff-8779-8c7382106363,根据上下文，提出一个问题。,长电科技作为A股半导体封装测试龙头，第二季度业绩也环比大幅增长。业绩预告显示，今年上半年公司实现归母净利润为4.46亿元到5.46亿元，同比减少64.65%到71.08%。公司一季度实现归母净利润约1.1亿元，第二季度或实现盈利3.36亿至4.36亿元，环比一季度增长约两倍以上，公司不断投入汽车电子、工业电子及高性能计算等领域，为新一轮应用需求增长做好准备。此前，长电科技介绍，面向高算力芯片公司推出了Chiplet高性能封装技术平台XDFOI。,1
badec797-9071-4bff-8779-8c7382106363,根据上下文，提出一个问题。,"随着每辆车中的半导体产品数量增加，车用半导体迅速成为半导体产业最重要的市场。

目前汽车已经成为新型电子技术的应用载体，半导体在汽车中得到了越来越多的应用。汽车半导体所涉及到的技术包括功率IC、IGBT、CMOS等，应用于车载娱乐系统、ADAS辅助驾驶系统、HMI显示系统、电动马达控制、灯光控制、电动车的电源管理系统等多处车载功能模块或器件。",0
badec797-9071-4bff-8779-8c7382106363,根据上下文，提出一个问题。,"5 全球半导体重要竞争者

图片

图片

资料来源：资产信息网 千际投行

（1）英特尔是美国一家以研制CPU为主的公司，是全球最大的个人计算机零件和CPU制造商，它成立于1968年，具有52年产品创新和市场领导的历史。1971年，英特尔推出了全球第一个微处理器。微处理器所带来的计算机和互联网革命，改变了整个世界。

（2）三星电子是韩国最大的电子工业企业，同时也是三星集团旗下最大的子公司。1938年3月三星电子于韩国大邱成立，创始人是李秉喆。",0
badec797-9071-4bff-8779-8c7382106363,根据上下文，提出一个问题。,下游应用市场的需求变动对半导体分立器件行业的发展具有较大的牵引及驱动作用。近年来，受益于国家经济刺激政策的实施以及新能源、新技术的应用，下游最终产品的市场需求保持着良好的增长态势，从而为半导体分立器件行业的发展提供了广阔的市场空间。,0
badec797-9071-4bff-8779-8c7382106363,根据上下文，提出一个问题。,"市场较为关注的是国产先进制程领域的突破，分环节看，在光刻、量测环节，我们受制于客观条件，与世界先进水平还有较大差距，但在薄膜沉积、先进封装设备和刻蚀等环节，在先进制程领域国产替代率提高还是值得期待的。



据调研统计，从整个产业链来看，国产设备在成熟制程领域的产品覆盖率已经相对较高，按照设备招标数据统计，国产化率已经相较于3年前有非常大的提升。",0
7e86e9fd-8440-42b6-af6e-35eaffd6ffdb,根据上述信息，华天科技预计上半年业绩下降的幅度是多少？,"华天科技也预计上半年业绩下降，实现盈利5000万元~7000万元，比上年同期下降90.27%－86.38%。不过，第一季度公司亏损约1亿元，第二季度预计实现扭亏为盈。

　　除了人工智能带来高性能计算市场拉动，汽车电子开始逐步贡献业绩。

　　晶方科技预计，上半年实现净利润7000万元~8000万元，同比下降58.11%~63.35%；扣非后，公司净利润同比下降57.57%~62.22%。对比一季度盈利2857万元，公司二季度盈利环比或翻倍。",1
7e86e9fd-8440-42b6-af6e-35eaffd6ffdb,根据上述信息，华天科技预计上半年业绩下降的幅度是多少？,"图 半导体产品链和技术

图片

资料来源：资产信息网 千际投行

按照富士电机和三菱电机的标准，目前IGBT芯片经历了7代：衬底从PT穿通，NPT非穿通到FS场截止，栅极从平面到Trench沟槽，最后到微沟槽。芯片面积、工艺线宽、通态饱和压陈、关断时间、功率损耗等各项指标经历了不断的优化，断态电压也从600V提高到6500V以上。每一代工艺的提升都是对于材料更高效的利用。",0
